model,family,persona_id,distance_from_self
gemini-2.5-flash-lite,Gemini,38,8.662563131083086
gemini-2.5-flash-lite,Gemini,39,7.2180329730474355
gemini-2.5-flash-lite,Gemini,40,6.618912297349165
gemini-2.5-flash-lite,Gemini,41,9.42443632266673
gemini-2.5-flash-lite,Gemini,42,7.213182376732201
gemini-2.5-flash-lite,Gemini,43,7.946068210127573
gemini-2.5-flash-lite,Gemini,44,9.460443964212251
gemini-2.5-flash-lite,Gemini,45,11.983321743156194
gemini-2.5-flash-lite,Gemini,46,6.596211033616193
gemini-2.5-flash-lite,Gemini,47,11.75542427988033
gemini-2.5-flash-lite,Gemini,48,5.853204250664759
gemini-2.5-flash-lite,Gemini,49,7.634788798650556
gemini-2.5-flash-lite,Gemini,50,10.617909398747006
gemini-2.5-flash-lite,Gemini,51,10.717742299570372
gemini-2.5-flash-lite,Gemini,52,7.524626236564844
gemini-2.5-flash-lite,Gemini,53,9.71905345185425
gemini-2.5-flash-lite,Gemini,54,6.670832032063167
gemini-2.5-flash-lite,Gemini,55,6.284902544988268
gemini-2.5-flash-lite,Gemini,56,9.041017641836566
gemini-2.5-flash-lite,Gemini,57,8.710338684574785
gemini-2.5-flash-lite,Gemini,58,6.920982589199311
gemini-2.5-flash-lite,Gemini,59,8.53346354067327
gemini-2.5-flash-lite,Gemini,60,8.766413177577247
gemini-2.5-flash-lite,Gemini,61,7.264984514780468
gemini-2.5-flash-lite,Gemini,62,8.349850298059241
gemini-2.5-flash-lite,Gemini,63,6.768308503607087
gemini-2.5-flash-lite,Gemini,64,6.8425141578224
gemini-2.5-flash-lite,Gemini,65,7.954244150137711
gemini-2.5-flash-lite,Gemini,66,6.708949247087803
gemini-2.5-flash-lite,Gemini,67,6.563535632568776
gemini-2.5-flash-lite,Gemini,68,6.874590896918885
gemini-2.5-flash-lite,Gemini,69,9.213576938409968
gemini-2.5-flash-lite,Gemini,70,7.733692520394123
gemini-2.5-flash-lite,Gemini,71,7.191661838546081
gemini-2.5-flash-lite,Gemini,72,9.542536350467836
gemini-2.5-flash-lite,Gemini,73,8.908422980528035
gemini-2.5-flash-lite,Gemini,74,9.322553298319082
gemini-2.5-flash-lite,Gemini,75,13.10496089273066
gemini-2.5-flash-lite,Gemini,76,12.349089035228468
gemini-2.5-flash-lite,Gemini,77,8.237111144084436
gemini-2.5-flash-lite,Gemini,78,6.805879810869421
gemini-2.5-flash-lite,Gemini,79,8.47938677028003
gemini-2.5-flash-lite,Gemini,80,6.000833275470999
gemini-2.5-flash-lite,Gemini,81,11.949895397031725
gemini-2.5-flash-lite,Gemini,82,8.767553820764375
gemini-2.5-flash-lite,Gemini,83,9.01443287178955
gemini-2.5-flash-lite,Gemini,84,9.055937278934742
gemini-2.5-flash-lite,Gemini,85,6.615889962809236
gemini-2.5-flash-lite,Gemini,87,10.493331215586402
gemini-2.5-flash-lite,Gemini,88,10.060318086422516
gemini-2.5-flash-lite,Gemini,89,7.932212806020776
gemini-2.5-flash-lite,Gemini,91,8.077128202523468
gemini-2.5-flash-lite,Gemini,92,9.105492847726586
gemini-2.5-flash-lite,Gemini,93,8.026207074328447
gemini-2.5-flash-lite,Gemini,94,9.52732911156112
gemini-2.5-flash-lite,Gemini,95,7.6249590162833005
gemini-2.5-flash-lite,Gemini,96,8.257723657279891
gemini-2.5-flash-lite,Gemini,97,8.989994438263018
gemini-2.5-flash-lite,Gemini,98,7.434379597518545
gemini-2.5-flash-lite,Gemini,99,9.210863151735564
gpt-4.1,GPT,0,5.174939613174244
gpt-4.1,GPT,1,5.869412236331675
gpt-4.1,GPT,2,5.612486080160912
gpt-4.1,GPT,3,6.044005294504631
gpt-4.1,GPT,4,8.130190649671137
gpt-4.1,GPT,5,5.4083269131959835
gpt-4.1,GPT,6,4.479955356920423
gpt-4.1,GPT,7,4.939635614091388
gpt-4.1,GPT,8,8.997221793420456
gpt-4.1,GPT,9,7.078135347674555
gpt-4.1,GPT,10,4.146082488325576
gpt-4.1,GPT,11,2.861817604250837
gpt-4.1,GPT,12,7.077428911688199
gpt-4.1,GPT,13,4.531004303683677
gpt-4.1,GPT,14,7.973706791699831
gpt-4.1,GPT,15,3.2969683043669074
gpt-4.1,GPT,16,3.893584466786357
gpt-4.1,GPT,17,5.872818744010409
gpt-4.1,GPT,18,5.92452529743945
gpt-4.1,GPT,19,8.90730037665734
gpt-4.1,GPT,20,11.664904628842878
gpt-4.1,GPT,21,4.992995093127972
gpt-4.1,GPT,22,6.626462102811725
gpt-4.1,GPT,23,3.3226495451672298
gpt-4.1,GPT,24,8.492349498224858
gpt-4.1,GPT,25,13.641847382227967
gpt-4.1,GPT,26,5.583905443325487
gpt-4.1,GPT,27,6.652818951391959
gpt-4.1,GPT,28,5.600892785976178
gpt-4.1,GPT,29,4.378355855797928
gpt-4.1,GPT,30,5.032891812864648
gpt-4.1,GPT,31,3.0298514815086235
gpt-4.1,GPT,32,3.420526275297414
gpt-4.1,GPT,33,3.887158345115362
gpt-4.1,GPT,34,7.133021800050804
gpt-4.1,GPT,35,6.509992319503917
gpt-4.1,GPT,36,4.28368999812078
gpt-4.1,GPT,37,5.8898217290508885
gpt-4.1,GPT,38,4.7455242070818695
gpt-4.1,GPT,39,8.009993757800315
gpt-4.1,GPT,40,3.4999999999999996
gpt-4.1,GPT,41,5.898304841223451
gpt-4.1,GPT,42,4.6624716594643925
gpt-4.1,GPT,43,4.0877866871939394
gpt-4.1,GPT,44,6.48999229583518
gpt-4.1,GPT,45,14.010710188994704
gpt-4.1,GPT,46,4.5431266766402185
gpt-4.1,GPT,47,11.877289253024026
gpt-4.1,GPT,48,3.558089374931439
gpt-4.1,GPT,49,4.476605857119878
gpt-4.1,GPT,50,11.489995648389081
gpt-4.1,GPT,51,5.868560300448484
gpt-4.1,GPT,52,3.479942528261063
gpt-4.1,GPT,53,7.073188814106407
gpt-4.1,GPT,54,2.9444863728670914
gpt-4.1,GPT,55,6.6670833203133135
gpt-4.1,GPT,56,8.766983517721474
gpt-4.1,GPT,57,7.407428703673091
gpt-4.1,GPT,58,6.288083968904996
gpt-4.1,GPT,59,4.198809355043403
gpt-4.1,GPT,60,11.192854863706579
gpt-4.1,GPT,61,4.973932046178356
gpt-4.1,GPT,62,6.423394741100689
gpt-4.1,GPT,63,2.7694764848252458
gpt-4.1,GPT,64,3.144837038703278
gpt-4.1,GPT,65,5.9833101206606365
gpt-4.1,GPT,66,4.763402145525822
gpt-4.1,GPT,67,3.3090784215548594
gpt-4.1,GPT,68,5.417564028232615
gpt-4.1,GPT,69,4.634652090502587
gpt-4.1,GPT,70,4.325505750776434
gpt-4.1,GPT,71,3.641428291206625
gpt-4.1,GPT,72,10.448923389517219
gpt-4.1,GPT,73,4.545327270945405
gpt-4.1,GPT,74,10.323759005323593
gpt-4.1,GPT,75,12.389108119634761
gpt-4.1,GPT,76,13.235935932150774
gpt-4.1,GPT,77,5.232590180780451
gpt-4.1,GPT,78,4.650806381693394
gpt-4.1,GPT,79,4.360045871318329
gpt-4.1,GPT,80,3.9824615503479754
gpt-4.1,GPT,81,10.039920318408907
gpt-4.1,GPT,82,10.405287117614774
gpt-4.1,GPT,83,10.154801819828883
gpt-4.1,GPT,84,8.433267456923206
gpt-4.1,GPT,85,3.2588341473600644
gpt-4.1,GPT,86,5.488169093604897
gpt-4.1,GPT,87,11.20981712607302
gpt-4.1,GPT,88,11.07925990308017
gpt-4.1,GPT,89,6.04648658313239
gpt-4.1,GPT,90,3.2186953878862163
gpt-4.1,GPT,91,4.164132562731403
gpt-4.1,GPT,92,8.112336284942828
gpt-4.1,GPT,93,7.31983606373804
gpt-4.1,GPT,94,2.9647934160747185
gpt-4.1,GPT,95,3.620773398046335
gpt-4.1,GPT,96,5.866003750424986
gpt-4.1,GPT,97,7.8981010375912515
gpt-4.1,GPT,98,6.802940540677979
gpt-4.1,GPT,99,5.935486500700679
gpt-4.1-mini,GPT,0,4.161730409336962
gpt-4.1-mini,GPT,1,4.881598098983569
gpt-4.1-mini,GPT,2,3.8923000912057124
gpt-4.1-mini,GPT,3,6.021627686929839
gpt-4.1-mini,GPT,4,6.874590896918885
gpt-4.1-mini,GPT,5,8.683317338436964
gpt-4.1-mini,GPT,6,3.8223029707232783
gpt-4.1-mini,GPT,7,4.5166359162544865
gpt-4.1-mini,GPT,8,5.6964901474504455
gpt-4.1-mini,GPT,9,5.583905443325486
gpt-4.1-mini,GPT,10,3.495711658589707
gpt-4.1-mini,GPT,11,3.484250278036869
gpt-4.1-mini,GPT,12,5.896609195122227
gpt-4.1-mini,GPT,13,5.305657357952924
gpt-4.1-mini,GPT,14,5.702630971753301
gpt-4.1-mini,GPT,15,3.1733263305244863
gpt-4.1-mini,GPT,16,5.592852581643825
gpt-4.1-mini,GPT,17,4.744470465710584
gpt-4.1-mini,GPT,18,4.611941023040083
gpt-4.1-mini,GPT,19,8.011242100947893
gpt-4.1-mini,GPT,20,9.293008124391154
gpt-4.1-mini,GPT,21,4.964876634922564
gpt-4.1-mini,GPT,22,4.2
gpt-4.1-mini,GPT,23,3.7202150475476548
gpt-4.1-mini,GPT,24,7.478636239315294
gpt-4.1-mini,GPT,25,12.318279100588686
gpt-4.1-mini,GPT,26,3.7549966711037177
gpt-4.1-mini,GPT,27,6.75869809948632
gpt-4.1-mini,GPT,28,5.061620293937506
gpt-4.1-mini,GPT,29,6.483054835492293
gpt-4.1-mini,GPT,30,3.5510561809129406
gpt-4.1-mini,GPT,31,3.8755644750152203
gpt-4.1-mini,GPT,32,3.4394767043839676
gpt-4.1-mini,GPT,33,4.893873721296862
gpt-4.1-mini,GPT,34,5.024937810560445
gpt-4.1-mini,GPT,35,5.316013544000805
gpt-4.1-mini,GPT,36,5.623166367803819
gpt-4.1-mini,GPT,37,4.085339643163099
gpt-4.1-mini,GPT,38,5.320714237769211
gpt-4.1-mini,GPT,39,4.784349485562275
gpt-4.1-mini,GPT,40,5.214403129793476
gpt-4.1-mini,GPT,41,5.567764362830022
gpt-4.1-mini,GPT,42,5.16817182376902
gpt-4.1-mini,GPT,43,4.125530268947253
gpt-4.1-mini,GPT,44,6.044832503882965
gpt-4.1-mini,GPT,45,11.918053532351665
gpt-4.1-mini,GPT,46,3.1606961258558215
gpt-4.1-mini,GPT,47,9.788258272031854
gpt-4.1-mini,GPT,48,4.007492981902776
gpt-4.1-mini,GPT,49,4.954795656734998
gpt-4.1-mini,GPT,50,8.607554821202129
gpt-4.1-mini,GPT,51,6.8731361109758335
gpt-4.1-mini,GPT,52,3.455430508634199
gpt-4.1-mini,GPT,53,6.946221994724902
gpt-4.1-mini,GPT,54,4.018706259482023
gpt-4.1-mini,GPT,55,5.3535035257296695
gpt-4.1-mini,GPT,56,7.02780193232564
gpt-4.1-mini,GPT,57,5.452522352086234
gpt-4.1-mini,GPT,58,5.894913061275798
gpt-4.1-mini,GPT,59,5.683308895353129
gpt-4.1-mini,GPT,60,6.64981202741852
gpt-4.1-mini,GPT,61,8.614522621712709
gpt-4.1-mini,GPT,62,4.792702786528704
gpt-4.1-mini,GPT,63,3.984971769034255
gpt-4.1-mini,GPT,64,3.5510561809129406
gpt-4.1-mini,GPT,65,5.491812087098393
gpt-4.1-mini,GPT,66,7.357988855658862
gpt-4.1-mini,GPT,67,6.835202996254026
gpt-4.1-mini,GPT,68,3.505709628591621
gpt-4.1-mini,GPT,69,4.440720662234903
gpt-4.1-mini,GPT,70,4.657252408878008
gpt-4.1-mini,GPT,71,3.9484174044799265
gpt-4.1-mini,GPT,72,6.486139067272609
gpt-4.1-mini,GPT,73,5.210566188045211
gpt-4.1-mini,GPT,74,7.875277772878872
gpt-4.1-mini,GPT,75,8.410707461325712
gpt-4.1-mini,GPT,76,11.143159336561602
gpt-4.1-mini,GPT,77,5.678908345800274
gpt-4.1-mini,GPT,78,5.494542747126461
gpt-4.1-mini,GPT,79,4.223742416388576
gpt-4.1-mini,GPT,80,4.22729227756965
gpt-4.1-mini,GPT,81,9.064215354899728
gpt-4.1-mini,GPT,82,4.7148700936505135
gpt-4.1-mini,GPT,83,5.592852581643825
gpt-4.1-mini,GPT,84,6.148170459575759
gpt-4.1-mini,GPT,85,5.024937810560445
gpt-4.1-mini,GPT,86,7.3205191072764775
gpt-4.1-mini,GPT,87,8.78236870098267
gpt-4.1-mini,GPT,88,8.456358554366057
gpt-4.1-mini,GPT,89,5.146843692983108
gpt-4.1-mini,GPT,90,3.883297567789519
gpt-4.1-mini,GPT,91,4.601086828130936
gpt-4.1-mini,GPT,92,5.105878964487897
gpt-4.1-mini,GPT,93,6.081118318204309
gpt-4.1-mini,GPT,94,7.812809993849844
gpt-4.1-mini,GPT,95,3.4899856733230297
gpt-4.1-mini,GPT,96,3.811823710509184
gpt-4.1-mini,GPT,97,6.04648658313239
gpt-4.1-mini,GPT,98,3.6687872655688283
gpt-4.1-mini,GPT,99,6.048140210014976
gpt-4.1-nano,GPT,0,5.4359911699707535
gpt-4.1-nano,GPT,1,6.894200461257274
gpt-4.1-nano,GPT,2,4.085339643163099
gpt-4.1-nano,GPT,3,3.9293765408777
gpt-4.1-nano,GPT,4,3.8832975677895196
gpt-4.1-nano,GPT,5,5.236410984634419
gpt-4.1-nano,GPT,6,4.164132562731402
gpt-4.1-nano,GPT,7,3.3763886032268267
gpt-4.1-nano,GPT,8,5.402777063696039
gpt-4.1-nano,GPT,9,5.719265687131522
gpt-4.1-nano,GPT,10,2.9563490998188966
gpt-4.1-nano,GPT,11,3.7067505985701277
gpt-4.1-nano,GPT,12,4.920365840057018
gpt-4.1-nano,GPT,13,3.3867388443752198
gpt-4.1-nano,GPT,14,6.535288822997803
gpt-4.1-nano,GPT,15,2.4310491562286436
gpt-4.1-nano,GPT,16,9.189124006128115
gpt-4.1-nano,GPT,17,4.326661530556787
gpt-4.1-nano,GPT,18,3.7868192457522976
gpt-4.1-nano,GPT,19,4.354308211415448
gpt-4.1-nano,GPT,20,3.687817782917155
gpt-4.1-nano,GPT,21,3.1160872901765764
gpt-4.1-nano,GPT,22,3.0099833886584824
gpt-4.1-nano,GPT,23,3.7629775444453557
gpt-4.1-nano,GPT,24,4.819751030914356
gpt-4.1-nano,GPT,25,5.319774431308154
gpt-4.1-nano,GPT,26,3.983716857408418
gpt-4.1-nano,GPT,27,4.695742752749559
gpt-4.1-nano,GPT,28,3.0789608636681303
gpt-4.1-nano,GPT,29,4.8270073544588685
gpt-4.1-nano,GPT,30,5.238320341483518
gpt-4.1-nano,GPT,31,3.3541019662496847
gpt-4.1-nano,GPT,32,3.2031234756093934
gpt-4.1-nano,GPT,33,3.1368774282716245
gpt-4.1-nano,GPT,34,4.894895300208167
gpt-4.1-nano,GPT,35,3.3867388443752198
gpt-4.1-nano,GPT,36,3.8639358172723313
gpt-4.1-nano,GPT,37,3.828837943815329
gpt-4.1-nano,GPT,38,3.856163896931768
gpt-4.1-nano,GPT,39,3.2280024783137944
gpt-4.1-nano,GPT,40,5.8025856305616035
gpt-4.1-nano,GPT,41,3.6441734316577192
gpt-4.1-nano,GPT,42,10.962207806824317
gpt-4.1-nano,GPT,43,3.776241517699841
gpt-4.1-nano,GPT,44,6.577233460962139
gpt-4.1-nano,GPT,45,3.3970575502926055
gpt-4.1-nano,GPT,46,3.559494346111537
gpt-4.1-nano,GPT,47,6.98212002188447
gpt-4.1-nano,GPT,48,5.447017532558529
gpt-4.1-nano,GPT,49,3.263433774416144
gpt-4.1-nano,GPT,50,3.8600518131237567
gpt-4.1-nano,GPT,51,5.950630218724736
gpt-4.1-nano,GPT,52,2.7313000567495322
gpt-4.1-nano,GPT,53,4.9
gpt-4.1-nano,GPT,54,5.830951894845301
gpt-4.1-nano,GPT,55,3.5930488446443363
gpt-4.1-nano,GPT,56,4.294182110716777
gpt-4.1-nano,GPT,57,3.5341194094144583
gpt-4.1-nano,GPT,58,8.091971329657563
gpt-4.1-nano,GPT,59,2.9916550603303182
gpt-4.1-nano,GPT,60,4.864154602806124
gpt-4.1-nano,GPT,61,5.227810249043093
gpt-4.1-nano,GPT,62,3.3451457367355464
gpt-4.1-nano,GPT,63,4.219004621945798
gpt-4.1-nano,GPT,64,2.32379000772445
gpt-4.1-nano,GPT,65,3.9319206502675
gpt-4.1-nano,GPT,66,5.76107628833363
gpt-4.1-nano,GPT,67,9.91866926558195
gpt-4.1-nano,GPT,68,3.315116890850155
gpt-4.1-nano,GPT,69,3.6565010597564442
gpt-4.1-nano,GPT,70,3.331666249791537
gpt-4.1-nano,GPT,71,4.504442251822083
gpt-4.1-nano,GPT,72,3.645545226711637
gpt-4.1-nano,GPT,73,3.75099986670221
gpt-4.1-nano,GPT,74,4.450842616853577
gpt-4.1-nano,GPT,75,8.565628990331067
gpt-4.1-nano,GPT,76,6.438167441127949
gpt-4.1-nano,GPT,77,3.69729630946723
gpt-4.1-nano,GPT,78,3.018277654557314
gpt-4.1-nano,GPT,79,2.6324893162176366
gpt-4.1-nano,GPT,80,6.064651680022522
gpt-4.1-nano,GPT,81,8.145550932871268
gpt-4.1-nano,GPT,82,3.5538711287833724
gpt-4.1-nano,GPT,83,4.091454509095757
gpt-4.1-nano,GPT,84,2.615339366124404
gpt-4.1-nano,GPT,85,2.5999999999999996
gpt-4.1-nano,GPT,86,6.2681735776859275
gpt-4.1-nano,GPT,87,4.068169121361598
gpt-4.1-nano,GPT,88,4.739198244429114
gpt-4.1-nano,GPT,89,5.011985634456667
gpt-4.1-nano,GPT,90,4.1436698710201325
gpt-4.1-nano,GPT,91,3.6905284174491872
gpt-4.1-nano,GPT,92,3.5028559776273984
gpt-4.1-nano,GPT,93,3.5791060336346563
gpt-4.1-nano,GPT,94,5.790509476721371
gpt-4.1-nano,GPT,95,3.1874754901018454
gpt-4.1-nano,GPT,96,3.1048349392520045
gpt-4.1-nano,GPT,97,3.340658617698013
gpt-4.1-nano,GPT,98,3.9420806688854046
gpt-4.1-nano,GPT,99,2.979932885150268
gpt-4o,GPT,0,4.956813492557492
gpt-4o,GPT,1,5.0129831437977135
gpt-4o,GPT,2,3.3286633954186478
gpt-4o,GPT,3,4.633573135281238
gpt-4o,GPT,4,6.455230437405004
gpt-4o,GPT,5,9.467312184564317
gpt-4o,GPT,6,4.5934736311423405
gpt-4o,GPT,7,4.979959839195493
gpt-4o,GPT,8,6.178996682310163
gpt-4o,GPT,9,4.4170125650715555
gpt-4o,GPT,10,4.168932717135166
gpt-4o,GPT,11,3.562302626111375
gpt-4o,GPT,12,6.008327554319921
gpt-4o,GPT,13,6.098360435395731
gpt-4o,GPT,14,6.133514490078261
gpt-4o,GPT,15,3.27566787083184
gpt-4o,GPT,16,4.99799959983992
gpt-4o,GPT,17,4.719110085598767
gpt-4o,GPT,18,5.431390245600108
gpt-4o,GPT,19,7.133021800050804
gpt-4o,GPT,20,9.260129588726068
gpt-4o,GPT,21,4.6097722286464435
gpt-4o,GPT,22,4.922397789695587
gpt-4o,GPT,23,2.971531591620725
gpt-4o,GPT,24,6.727555276621664
gpt-4o,GPT,25,11.234767465328332
gpt-4o,GPT,26,4.894895300208167
gpt-4o,GPT,27,5.489080068645383
gpt-4o,GPT,28,4.202380277890139
gpt-4o,GPT,29,5.439669107583659
gpt-4o,GPT,30,4.63033476111609
gpt-4o,GPT,31,3.376388603226826
gpt-4o,GPT,32,3.5341194094144583
gpt-4o,GPT,33,4.3531597719357835
gpt-4o,GPT,34,4.838388161361178
gpt-4o,GPT,35,5.4359911699707535
gpt-4o,GPT,36,4.451965857910413
gpt-4o,GPT,37,5.113707070218239
gpt-4o,GPT,38,5.0655700567655755
gpt-4o,GPT,39,5.632051136131489
gpt-4o,GPT,40,4.872371086031933
gpt-4o,GPT,41,4.77283982551269
gpt-4o,GPT,42,4.642197755374063
gpt-4o,GPT,43,4.708502946797421
gpt-4o,GPT,44,5.787918451395113
gpt-4o,GPT,45,10.00399920031984
gpt-4o,GPT,46,3.6097091295560086
gpt-4o,GPT,47,9.087353850269066
gpt-4o,GPT,48,4.064480286580316
gpt-4o,GPT,49,4.540925015897091
gpt-4o,GPT,50,8.775534171775528
gpt-4o,GPT,51,5.7740800133008205
gpt-4o,GPT,52,4.0877866871939394
gpt-4o,GPT,53,7.126710321038733
gpt-4o,GPT,54,4.993996395673509
gpt-4o,GPT,55,4.623851208678757
gpt-4o,GPT,56,6.094259594077036
gpt-4o,GPT,57,5.853204250664759
gpt-4o,GPT,58,6.321392251711644
gpt-4o,GPT,59,4.682947789587239
gpt-4o,GPT,60,8.060397012554654
gpt-4o,GPT,61,7.1881847499907785
gpt-4o,GPT,62,4.484417464955733
gpt-4o,GPT,63,4.294182110716777
gpt-4o,GPT,64,4.782258880487337
gpt-4o,GPT,65,5.573149917237109
gpt-4o,GPT,66,5.8949130612757985
gpt-4o,GPT,67,4.223742416388575
gpt-4o,GPT,68,4.1340053217188775
gpt-4o,GPT,69,4.002499219237899
gpt-4o,GPT,70,4.539823785126467
gpt-4o,GPT,71,4.568369512200168
gpt-4o,GPT,72,7.257410006331459
gpt-4o,GPT,73,5.481788029466299
gpt-4o,GPT,74,6.954135460285484
gpt-4o,GPT,75,9.260669522232181
gpt-4o,GPT,76,9.636908217888141
gpt-4o,GPT,77,4.4136152981427825
gpt-4o,GPT,78,4.512205669071391
gpt-4o,GPT,79,5.067543783727971
gpt-4o,GPT,80,4.949747468305833
gpt-4o,GPT,81,7.270488291717414
gpt-4o,GPT,82,5.736723803705387
gpt-4o,GPT,83,7.14912582068605
gpt-4o,GPT,84,6.016643582596529
gpt-4o,GPT,85,4.149698784249286
gpt-4o,GPT,86,7.426977851050856
gpt-4o,GPT,87,8.729833904490967
gpt-4o,GPT,88,8.707468059085832
gpt-4o,GPT,89,4.1036569057366385
gpt-4o,GPT,90,4.342810150121692
gpt-4o,GPT,91,4.182104733265296
gpt-4o,GPT,92,6.545991139621258
gpt-4o,GPT,93,6.234580980306535
gpt-4o,GPT,94,5.362835071116769
gpt-4o,GPT,95,4.224926034855522
gpt-4o,GPT,96,4.535416188179426
gpt-4o,GPT,97,5.70087712549569
gpt-4o,GPT,98,3.6783148315499044
gpt-4o,GPT,99,5.467174773134658
gpt-4o-mini,GPT,0,5.642694391866354
gpt-4o-mini,GPT,1,3.3105890714493698
gpt-4o-mini,GPT,2,3.6783148315499044
gpt-4o-mini,GPT,3,3.7934153476781316
gpt-4o-mini,GPT,4,5.282991576748915
gpt-4o-mini,GPT,5,8.910667763978186
gpt-4o-mini,GPT,6,3.82099463490856
gpt-4o-mini,GPT,7,3.4741905532080417
gpt-4o-mini,GPT,8,4.415880433163923
gpt-4o-mini,GPT,9,3.7576588456111875
gpt-4o-mini,GPT,10,4.173727350941841
gpt-4o-mini,GPT,11,4.341658669218481
gpt-4o-mini,GPT,12,4.546427168667721
gpt-4o-mini,GPT,13,7.617742447733449
gpt-4o-mini,GPT,14,6.182232606429492
gpt-4o-mini,GPT,15,3.952214569073901
gpt-4o-mini,GPT,16,6.2545983084447565
gpt-4o-mini,GPT,17,3.518522417151836
gpt-4o-mini,GPT,18,3.5142566781611158
gpt-4o-mini,GPT,19,3.7735924528226414
gpt-4o-mini,GPT,20,7.699350621968064
gpt-4o-mini,GPT,21,3.7282703764614498
gpt-4o-mini,GPT,22,3.992492955535426
gpt-4o-mini,GPT,23,3.75099986670221
gpt-4o-mini,GPT,24,3.8157568056677826
gpt-4o-mini,GPT,25,8.524083528450435
gpt-4o-mini,GPT,26,4.985980344927164
gpt-4o-mini,GPT,27,5.070502933634888
gpt-4o-mini,GPT,28,3.8496753109840314
gpt-4o-mini,GPT,29,5.608029957123981
gpt-4o-mini,GPT,30,5.479963503528103
gpt-4o-mini,GPT,31,3.660601043544625
gpt-4o-mini,GPT,32,3.8157568056677826
gpt-4o-mini,GPT,33,3.966106403010388
gpt-4o-mini,GPT,34,6.342712353559792
gpt-4o-mini,GPT,35,5.272570530585627
gpt-4o-mini,GPT,36,4.867237409455183
gpt-4o-mini,GPT,37,3.4525353003264136
gpt-4o-mini,GPT,38,3.477067730142742
gpt-4o-mini,GPT,39,3.531288716601915
gpt-4o-mini,GPT,40,6.670082458260917
gpt-4o-mini,GPT,41,3.7549966711037177
gpt-4o-mini,GPT,42,4.666904755831214
gpt-4o-mini,GPT,43,4.114608122288197
gpt-4o-mini,GPT,44,4.371498598878879
gpt-4o-mini,GPT,45,5.080354318352215
gpt-4o-mini,GPT,46,3.5860842154082215
gpt-4o-mini,GPT,47,5.920304046246273
gpt-4o-mini,GPT,48,5.304714883949938
gpt-4o-mini,GPT,49,4.669047011971501
gpt-4o-mini,GPT,50,4.115823125451335
gpt-4o-mini,GPT,51,4.874423042781576
gpt-4o-mini,GPT,52,4.070626487409524
gpt-4o-mini,GPT,53,4.016217125604641
gpt-4o-mini,GPT,54,5.819793810780585
gpt-4o-mini,GPT,55,4.24735211631906
gpt-4o-mini,GPT,56,4.569463863518345
gpt-4o-mini,GPT,57,3.9433488306260704
gpt-4o-mini,GPT,58,3.8794329482541645
gpt-4o-mini,GPT,59,4.160528812542944
gpt-4o-mini,GPT,60,5.986651818838307
gpt-4o-mini,GPT,61,7.2083285163760396
gpt-4o-mini,GPT,62,3.3867388443752198
gpt-4o-mini,GPT,63,4.10731055558257
gpt-4o-mini,GPT,64,3.5128336140500593
gpt-4o-mini,GPT,65,3.837968212479098
gpt-4o-mini,GPT,66,6.545227268781429
gpt-4o-mini,GPT,67,8.298795093265046
gpt-4o-mini,GPT,68,3.797367509209505
gpt-4o-mini,GPT,69,3.7735924528226414
gpt-4o-mini,GPT,70,4.159326868617084
gpt-4o-mini,GPT,71,5.3814496188294845
gpt-4o-mini,GPT,72,3.606937759374287
gpt-4o-mini,GPT,73,5.10881590977792
gpt-4o-mini,GPT,74,3.966106403010388
gpt-4o-mini,GPT,75,6.88113362753551
gpt-4o-mini,GPT,76,6.816157275180789
gpt-4o-mini,GPT,77,3.521363372331802
gpt-4o-mini,GPT,78,3.9698866482558417
gpt-4o-mini,GPT,79,4.533210782657255
gpt-4o-mini,GPT,80,4.666904755831213
gpt-4o-mini,GPT,81,9.814275317108239
gpt-4o-mini,GPT,82,4.476605857119878
gpt-4o-mini,GPT,83,4.274342054632502
gpt-4o-mini,GPT,84,4.167733196834941
gpt-4o-mini,GPT,85,3.6646964403617392
gpt-4o-mini,GPT,86,11.06300140106653
gpt-4o-mini,GPT,87,4.881598098983569
gpt-4o-mini,GPT,88,4.369210454990696
gpt-4o-mini,GPT,89,4.468780594300866
gpt-4o-mini,GPT,90,4.581484475582123
gpt-4o-mini,GPT,91,4.230839160261236
gpt-4o-mini,GPT,92,3.6728735344413916
gpt-4o-mini,GPT,93,4.1340053217188775
gpt-4o-mini,GPT,94,7.044856279584418
gpt-4o-mini,GPT,95,4.611941023040083
gpt-4o-mini,GPT,96,3.8845849199110067
gpt-4o-mini,GPT,97,4.004996878900157
gpt-4o-mini,GPT,98,4.079215610874227
gpt-4o-mini,GPT,99,4.0024992192379
grok-4,Grok,0,4.1
grok-4,Grok,1,4.458699361921591
grok-4,Grok,2,4.8456165758342875
grok-4,Grok,3,7.880989785553589
grok-4,Grok,4,5.722761571129799
grok-4,Grok,5,7.59012516365837
grok-4,Grok,6,3.6359317925395684
grok-4,Grok,7,4.415880433163924
grok-4,Grok,8,7.855571271397134
grok-4,Grok,9,4.589117562233506
grok-4,Grok,10,4.508880127038198
grok-4,Grok,11,2.493992782667985
grok-4,Grok,12,7.731106001084192
grok-4,Grok,13,5.425863986500215
grok-4,Grok,14,7.498666548127074
grok-4,Grok,15,2.8053520278211073
grok-4,Grok,16,5.168171823769021
grok-4,Grok,17,6.673829485385434
grok-4,Grok,18,5.661271941887264
grok-4,Grok,19,8.87130204648675
grok-4,Grok,20,8.060397012554654
grok-4,Grok,21,4.9457052075512955
